,city,date,fare,ride_id,driver_count,type
742,Lake Sarashire,2016-07-09 05:23:27,21.92,1008603504559,8,Urban
743,Lake Sarashire,2016-10-28 01:03:43,38.64,64134810300,8,Urban
744,Lake Sarashire,2016-08-01 09:48:56,25.32,1733794141848,8,Urban
745,Lake Sarashire,2016-07-12 12:19:47,7.9,7639303009163,8,Urban
746,Lake Sarashire,2016-02-02 14:47:07,33.81,7107066175253,8,Urban
747,Lake Sarashire,2016-10-03 23:48:34,17.52,9378291488274,8,Urban
748,Lake Sarashire,2016-08-13 01:15:02,19.48,2793166034832,8,Urban
749,Lake Sarashire,2016-05-05 12:57:50,32.48,333747663741,8,Urban
750,Lake Sarashire,2016-05-08 22:12:14,36.32,944524566133,8,Urban
751,Lake Sarashire,2016-03-22 02:36:08,35.62,6105409010309,8,Urban
752,Lake Sarashire,2016-06-16 05:24:49,11.26,5121115293370,8,Urban
753,Lake Sarashire,2016-06-30 10:48:04,35.35,5104871581523,8,Urban
754,Lake Sarashire,2016-03-20 06:40:30,15.2,9865919996100,8,Urban
755,Lake Sarashire,2016-04-17 04:08:17,39.55,4780405905389,8,Urban
756,Lake Sarashire,2016-06-06 04:51:45,33.25,6299235671251,8,Urban
757,Lake Sarashire,2016-05-10 04:34:45,43.85,8243797091475,8,Urban
758,Lake Sarashire,2016-05-03 17:43:44,32.53,1725233941812,8,Urban
759,Pearsonberg,2016-03-27 03:46:41,6.72,927702182035,43,Urban
760,Pearsonberg,2016-02-08 03:40:56,23.2,2168468041107,43,Urban
761,Pearsonberg,2016-09-16 03:21:55,40.56,2942923988585,43,Urban
762,Pearsonberg,2016-01-13 04:51:59,16.25,1745516848072,43,Urban
763,Pearsonberg,2016-02-13 04:25:37,17.05,2030168398723,43,Urban
764,Pearsonberg,2016-07-13 21:51:33,14.31,5208460266164,43,Urban
765,Pearsonberg,2016-10-27 17:34:21,36.05,2833595277094,43,Urban
766,Pearsonberg,2016-01-22 14:41:34,6.71,3474554706454,43,Urban
767,Pearsonberg,2016-01-21 01:02:02,16.47,2935394705225,43,Urban
768,Pearsonberg,2016-01-15 17:30:42,44.88,9347240404580,43,Urban
769,Pearsonberg,2016-02-06 02:18:19,42.48,6940296111094,43,Urban
770,Pearsonberg,2016-03-29 12:59:03,36.4,9393126938175,43,Urban
771,Pearsonberg,2016-02-22 20:28:25,20.27,3352911581909,43,Urban
772,Pearsonberg,2016-03-05 12:54:49,24.33,83452309358,43,Urban
773,Pearsonberg,2016-09-13 06:32:34,11.35,9432289892846,43,Urban
774,Pearsonberg,2016-01-02 09:50:27,13.8,3286332823129,43,Urban
775,Pearsonberg,2016-01-02 10:59:19,17.43,7692020339180,43,Urban
776,Pearsonberg,2016-05-25 21:08:21,39.59,6723209307056,43,Urban
777,Pearsonberg,2016-02-16 17:47:41,8.7,5920023199381,43,Urban
778,Pearsonberg,2016-10-17 23:01:10,29.6,8058328163862,43,Urban
779,Aprilchester,2016-05-11 07:04:30,20.29,1081687614611,49,Urban
780,Aprilchester,2016-02-20 19:30:53,27.84,3702797861303,49,Urban
781,Aprilchester,2016-10-04 14:22:56,19.92,6787220390480,49,Urban
782,Aprilchester,2016-08-06 07:30:30,14.91,3702913189953,49,Urban
783,Aprilchester,2016-02-20 15:43:00,15.39,5479461790907,49,Urban
784,Aprilchester,2016-06-03 06:18:15,36.62,5991114500300,49,Urban
785,Aprilchester,2016-02-21 09:13:23,27.07,9577857791760,49,Urban
786,Aprilchester,2016-01-19 19:44:20,9.84,185182551462,49,Urban
787,Aprilchester,2016-08-08 10:15:11,13.05,4879601181007,49,Urban
788,Aprilchester,2016-09-07 22:49:20,7.97,3964680258694,49,Urban
789,Aprilchester,2016-10-07 21:35:36,43.31,5056964595347,49,Urban
790,Aprilchester,2016-10-14 13:03:43,17.94,6499432941564,49,Urban
791,Aprilchester,2016-03-19 04:20:06,25.69,4172540287794,49,Urban
792,Aprilchester,2016-04-04 13:08:06,24.26,1488504143994,49,Urban
793,Aprilchester,2016-05-31 14:41:48,39.53,2402730414153,49,Urban
794,Aprilchester,2016-10-24 20:16:27,32.42,5573547666893,49,Urban
795,Aprilchester,2016-06-29 11:22:21,9.1,6466731062634,49,Urban
796,Aprilchester,2016-05-16 02:36:06,18.11,5417062924680,49,Urban
797,Aprilchester,2016-08-17 21:24:26,14.39,4490937531153,49,Urban
798,South Josephville,2016-06-01 05:15:38,28.33,7956832876432,4,Urban
799,South Josephville,2016-10-06 03:53:57,28.19,2604125036913,4,Urban
800,South Josephville,2016-03-11 23:05:39,29.12,7477161326509,4,Urban
801,South Josephville,2016-03-24 18:38:25,13.73,1488440031973,4,Urban
802,South Josephville,2016-08-28 04:52:03,38.51,4250063766740,4,Urban
803,South Josephville,2016-08-31 04:27:36,32.65,2481086332724,4,Urban
804,South Josephville,2016-03-13 06:50:49,19.84,708587085815,4,Urban
805,South Josephville,2016-10-27 02:16:53,14.83,1018467893119,4,Urban
806,South Josephville,2016-01-24 20:32:14,19.48,6038544816218,4,Urban
807,South Josephville,2016-07-09 19:50:43,23.29,8929699807863,4,Urban
808,South Josephville,2016-05-29 19:55:14,44.23,8118464956442,4,Urban
809,South Josephville,2016-08-31 07:56:28,25.22,1289550621166,4,Urban
810,South Josephville,2016-11-28 17:14:35,41.55,6064775765346,4,Urban
811,South Josephville,2016-09-27 20:23:24,20.31,3107403935056,4,Urban
812,South Josephville,2016-04-15 11:37:32,22.03,863144011031,4,Urban
813,South Josephville,2016-01-18 13:17:26,30.42,9190841623511,4,Urban
814,South Josephville,2016-10-24 13:28:57,39.81,4944663506478,4,Urban
815,South Josephville,2016-08-26 19:29:09,34.33,2392863577460,4,Urban
816,South Josephville,2016-11-18 02:59:50,20.01,6112403552100,4,Urban
817,South Josephville,2016-02-01 00:44:05,4.69,3351207691452,4,Urban
818,South Josephville,2016-05-19 00:58:34,27.96,816017494899,4,Urban
819,South Josephville,2016-06-11 09:24:42,33.72,3611974996045,4,Urban
820,South Josephville,2016-01-15 16:18:50,25.83,1637047743967,4,Urban
821,South Josephville,2016-04-04 16:33:16,25.69,1133047034703,4,Urban
822,Davistown,2016-08-31 20:43:30,34.77,2560957341604,25,Urban
823,Davistown,2016-02-29 22:39:26,15.58,2605125055829,25,Urban
824,Davistown,2016-05-26 20:42:36,12.96,3749975593991,25,Urban
825,Davistown,2016-06-07 18:54:40,22.35,7312472946247,25,Urban
826,Davistown,2016-01-14 06:15:56,7.61,9210055628598,25,Urban
827,Davistown,2016-04-26 03:20:31,17.22,7893586299172,25,Urban
828,Davistown,2016-04-10 11:11:22,4.36,74296958741,25,Urban
829,Davistown,2016-02-09 06:40:28,29.58,6521927976987,25,Urban
830,Davistown,2016-01-26 20:57:39,18.24,4209889453877,25,Urban
831,Davistown,2016-07-23 22:14:12,24.76,6219889747607,25,Urban
832,Davistown,2016-04-29 11:46:32,8.47,5947763796656,25,Urban
833,Davistown,2016-06-04 18:13:43,35.48,9636549658771,25,Urban
834,Davistown,2016-06-14 16:04:39,36.5,3851995738457,25,Urban
835,Davistown,2016-09-19 09:09:36,35.84,498986066415,25,Urban
836,Davistown,2016-01-16 10:44:47,5.12,4867593172554,25,Urban
837,Davistown,2016-07-18 16:45:35,12.81,1649572721389,25,Urban
838,Davistown,2016-01-15 09:12:38,21.64,3789524706342,25,Urban
839,Davistown,2016-11-06 12:05:13,11.02,915124742623,25,Urban
840,Davistown,2016-07-11 16:00:08,16.4,664869359794,25,Urban
841,Davistown,2016-05-31 17:59:41,8.51,519962204239,25,Urban
842,Davistown,2016-02-20 04:23:53,30.68,905353779941,25,Urban
843,Davistown,2016-03-13 10:22:46,39.05,5986778765684,25,Urban
844,Davistown,2016-04-26 21:16:24,38.1,1939474425585,25,Urban
845,Davistown,2016-10-10 06:48:06,33.06,9124293805447,25,Urban
846,Davistown,2016-04-11 20:10:45,17.32,8393410447872,25,Urban
847,Lake Jeffreyland,2016-10-22 13:25:30,26.82,3277092464967,15,Urban
848,Lake Jeffreyland,2016-12-04 12:34:11,17.25,3972159758798,15,Urban
849,Lake Jeffreyland,2016-08-29 05:21:28,7.69,7920890699425,15,Urban
850,Lake Jeffreyland,2016-04-10 15:48:48,38.54,7589586454429,15,Urban
851,Lake Jeffreyland,2016-05-29 13:39:18,16.0,9147017027284,15,Urban
852,Lake Jeffreyland,2016-02-29 19:08:06,41.18,592689263451,15,Urban
853,Lake Jeffreyland,2016-05-24 07:38:48,10.99,9239376928385,15,Urban
854,Lake Jeffreyland,2016-08-03 19:10:44,37.24,7168808422868,15,Urban
855,Lake Jeffreyland,2016-05-15 14:22:29,17.85,8497225042045,15,Urban
856,Lake Jeffreyland,2016-10-31 15:51:43,40.59,1094110108793,15,Urban
857,Lake Jeffreyland,2016-02-28 17:11:50,27.52,5777496818598,15,Urban
858,Lake Jeffreyland,2016-03-20 23:46:18,22.63,8435711610064,15,Urban
859,Lake Jeffreyland,2016-02-03 04:42:23,12.68,1951555798296,15,Urban
860,Lake Jeffreyland,2016-06-24 18:03:23,22.0,2031778082774,15,Urban
861,Lake Jeffreyland,2016-07-22 17:34:35,36.65,1640534796773,15,Urban
862,Lake Jeffreyland,2016-03-24 02:55:25,40.58,8755923870859,15,Urban
863,Lake Jeffreyland,2016-11-07 01:56:21,39.58,2727803067754,15,Urban
864,Lake Jeffreyland,2016-05-28 07:17:15,37.9,1639696275400,15,Urban
865,Lake Jeffreyland,2016-03-03 01:10:19,44.68,787513851380,15,Urban
866,Lake Jeffreyland,2016-03-01 18:09:11,42.07,8658558349939,15,Urban
867,Lake Jeffreyland,2016-05-15 08:54:22,4.15,5569007322768,15,Urban
868,Lake Jeffreyland,2016-06-04 19:38:37,34.28,2197992772300,15,Urban
869,Lake Jeffreyland,2016-02-07 07:26:32,37.86,2330246783626,15,Urban
870,Lake Jeffreyland,2016-10-09 15:12:41,4.16,9927742208390,15,Urban
871,Lake Jeffreyland,2016-04-13 21:40:52,22.48,3582852745980,15,Urban
872,Port Samantha,2016-01-06 20:50:19,34.72,5731438242537,55,Urban
873,Port Samantha,2016-04-04 10:57:33,33.91,7428625925530,55,Urban
874,Port Samantha,2016-03-03 08:04:55,11.95,9675758344587,55,Urban
875,Port Samantha,2016-10-05 02:16:11,6.99,3734162279673,55,Urban
876,Port Samantha,2016-03-07 07:34:57,39.5,3549874021157,55,Urban
877,Port Samantha,2016-08-07 07:06:42,40.96,1475835735349,55,Urban
878,Port Samantha,2016-06-15 20:23:39,29.34,7026936414899,55,Urban
879,Port Samantha,2016-06-25 01:09:27,8.82,616716066195,55,Urban
880,Port Samantha,2016-07-24 02:02:30,43.19,9831551133234,55,Urban
881,Port Samantha,2016-10-22 12:26:31,24.85,4320163868566,55,Urban
882,Port Samantha,2016-03-26 07:09:39,42.89,9401627824368,55,Urban
883,Port Samantha,2016-06-14 23:37:50,43.01,9038897292445,55,Urban
884,Port Samantha,2016-09-28 05:42:20,25.0,8140684237773,55,Urban
885,Port Samantha,2016-07-24 18:19:05,11.17,5310808411690,55,Urban
886,Port Samantha,2016-11-05 17:57:14,34.57,7545647566920,55,Urban
887,Port Samantha,2016-04-01 03:42:20,26.33,1376682371851,55,Urban
888,Port Samantha,2016-11-07 17:55:02,22.72,8732014805174,55,Urban
889,Port Samantha,2016-10-04 01:21:09,28.25,1364799736823,55,Urban
890,Port Samantha,2016-01-06 15:04:35,25.39,5159737740460,55,Urban
891,Port Samantha,2016-09-08 12:46:54,40.1,3938412866532,55,Urban
892,Port Samantha,2016-09-18 02:37:37,15.66,6663745459003,55,Urban
893,Port Samantha,2016-02-09 17:41:18,15.6,6813747840822,55,Urban
894,Port Samantha,2016-08-28 20:20:00,42.34,2704782358660,55,Urban
895,Port Samantha,2016-11-30 20:45:46,6.26,6334284199698,55,Urban
896,Port Samantha,2016-05-30 03:00:05,18.63,9819193482927,55,Urban
897,Port Samantha,2016-10-01 01:52:46,43.22,2232921092378,55,Urban
898,Port Samantha,2016-07-17 10:15:28,14.91,4533043041465,55,Urban
899,Smithhaven,2016-03-23 11:06:08,9.17,7823456852992,67,Urban
900,Smithhaven,2016-04-26 16:06:26,30.35,8277767411680,67,Urban
901,Smithhaven,2016-03-27 09:25:01,21.18,105529334350,67,Urban
902,Smithhaven,2016-09-26 10:18:39,33.45,8539342573320,67,Urban
903,Smithhaven,2016-03-31 01:06:39,32.58,7973806871682,67,Urban
904,Smithhaven,2016-04-16 11:09:22,7.43,5771727115432,67,Urban
905,Smithhaven,2016-06-23 08:23:26,15.18,8197916537514,67,Urban
906,Smithhaven,2016-05-16 10:13:52,5.39,9845186631775,67,Urban
907,Smithhaven,2016-09-22 00:49:06,22.51,1161059021978,67,Urban
908,Smithhaven,2016-01-11 05:46:34,21.67,2622959093216,67,Urban
909,Smithhaven,2016-01-12 08:42:47,25.23,9738905070897,67,Urban
910,Smithhaven,2016-04-22 21:43:04,8.23,3767217579879,67,Urban
911,Smithhaven,2016-01-21 16:45:26,36.41,1859038778844,67,Urban
912,Smithhaven,2016-10-12 05:55:43,4.57,8478436402439,67,Urban
913,Smithhaven,2016-09-09 11:41:44,41.08,7480357033006,67,Urban
914,Smithhaven,2016-04-26 18:48:59,34.89,3867147850175,67,Urban
915,Smithhaven,2016-04-19 14:08:11,36.69,7531013436874,67,Urban
916,Smithhaven,2016-11-16 15:15:24,39.91,4432071093852,67,Urban
917,Smithhaven,2016-05-08 22:23:40,40.49,9798890474773,67,Urban
918,Smithhaven,2016-11-14 17:02:26,14.8,7737898358595,67,Urban
919,Smithhaven,2016-04-28 14:21:54,17.41,3068297148055,67,Urban
920,Smithhaven,2016-01-17 23:39:57,27.17,2993555290515,67,Urban
921,Smithhaven,2016-10-13 22:03:18,19.87,606427514979,67,Urban
922,Smithhaven,2016-05-03 09:43:47,10.56,6743514371573,67,Urban
923,Smithhaven,2016-01-09 04:34:29,41.46,2306412951526,67,Urban
924,Smithhaven,2016-11-02 23:37:03,4.57,7025973384561,67,Urban
925,Smithhaven,2016-09-03 11:34:41,13.05,2352819826103,67,Urban
926,West Jefferyfurt,2016-07-08 05:37:54,28.75,710013110978,65,Urban
927,West Jefferyfurt,2016-02-18 04:54:07,7.71,5375229465585,65,Urban
928,West Jefferyfurt,2016-06-15 22:30:43,20.25,2462322760709,65,Urban
929,West Jefferyfurt,2016-06-08 06:50:52,22.13,8737367087802,65,Urban
930,West Jefferyfurt,2016-11-22 21:50:07,11.74,3338056080828,65,Urban
931,West Jefferyfurt,2016-02-09 05:04:40,22.54,862555711851,65,Urban
932,West Jefferyfurt,2016-01-24 02:50:15,33.17,7509497742668,65,Urban
933,West Jefferyfurt,2016-09-08 05:29:46,20.41,740732982389,65,Urban
934,West Jefferyfurt,2016-03-26 03:21:21,10.72,345708215869,65,Urban
935,West Jefferyfurt,2016-11-14 17:44:02,41.78,1116514588367,65,Urban
936,West Jefferyfurt,2016-12-01 03:23:44,28.03,6676941423419,65,Urban
937,West Jefferyfurt,2016-03-27 10:42:34,13.39,1434296698914,65,Urban
938,West Jefferyfurt,2016-06-01 17:40:38,16.21,5328963868761,65,Urban
939,West Jefferyfurt,2016-09-03 08:12:49,20.26,280405499023,65,Urban
940,West Jefferyfurt,2016-11-17 15:09:58,4.86,1976270179618,65,Urban
941,West Jefferyfurt,2016-02-20 05:32:19,17.24,90536052956,65,Urban
942,West Jefferyfurt,2016-09-07 06:09:02,34.4,9478484889656,65,Urban
943,West Jefferyfurt,2016-06-25 17:40:42,35.93,5688977816425,65,Urban
944,West Jefferyfurt,2016-06-07 00:49:56,22.81,3242327231133,65,Urban
945,West Jefferyfurt,2016-07-23 13:10:00,24.4,6114053475907,65,Urban
946,West Jefferyfurt,2016-02-03 00:54:14,5.8,4393925880724,65,Urban
947,Zimmermanmouth,2016-06-29 21:29:33,17.12,1214603530980,45,Urban
948,Zimmermanmouth,2016-08-11 11:17:38,5.97,7276044030126,45,Urban
949,Zimmermanmouth,2016-08-01 20:38:52,34.95,2258161061820,45,Urban
950,Zimmermanmouth,2016-09-19 02:40:07,16.21,4966546004949,45,Urban
951,Zimmermanmouth,2016-07-23 19:20:11,28.89,1529363655249,45,Urban
952,Zimmermanmouth,2016-05-04 18:32:14,20.96,6490497681785,45,Urban
953,Zimmermanmouth,2016-02-11 19:07:24,14.5,7547394650211,45,Urban
954,Zimmermanmouth,2016-05-25 14:46:47,41.96,5202604424953,45,Urban
955,Zimmermanmouth,2016-08-09 04:35:39,26.63,2326214075695,45,Urban
956,Zimmermanmouth,2016-08-12 02:53:03,34.84,7176327056501,45,Urban
957,Zimmermanmouth,2016-05-11 17:45:05,37.04,9089069809060,45,Urban
958,Zimmermanmouth,2016-01-28 01:13:34,43.51,2489772698062,45,Urban
959,Zimmermanmouth,2016-11-28 22:05:03,41.58,7488861145000,45,Urban
960,Zimmermanmouth,2016-04-22 07:47:47,26.23,6060050374869,45,Urban
961,Zimmermanmouth,2016-05-27 02:07:33,41.16,388096159087,45,Urban
962,Zimmermanmouth,2016-08-31 18:06:40,24.23,3364398658418,45,Urban
963,Zimmermanmouth,2016-06-10 17:19:23,39.65,5690108755824,45,Urban
964,Zimmermanmouth,2016-06-01 11:10:43,42.01,589257725947,45,Urban
965,Zimmermanmouth,2016-09-15 00:25:17,21.88,1942308210837,45,Urban
966,Zimmermanmouth,2016-09-16 03:59:52,34.65,3806179410575,45,Urban
967,Zimmermanmouth,2016-08-19 14:31:49,14.36,7886293230125,45,Urban
968,Zimmermanmouth,2016-11-12 22:15:06,5.27,885932877834,45,Urban
969,Zimmermanmouth,2016-08-21 05:53:52,40.95,5672693632216,45,Urban
970,Zimmermanmouth,2016-10-21 04:10:04,24.69,9508846094814,45,Urban
971,Eriktown,2016-07-26 10:58:14,19.81,6337630525080,15,Urban
972,Eriktown,2016-01-03 10:46:24,22.9,5882538144686,15,Urban
973,Eriktown,2016-01-18 17:58:19,23.56,7950685654605,15,Urban
974,Eriktown,2016-02-27 23:17:20,20.3,154182897351,15,Urban
975,Eriktown,2016-03-08 05:38:56,16.34,4824338773568,15,Urban
976,Eriktown,2016-06-24 06:41:23,40.41,24231019266,15,Urban
977,Eriktown,2016-12-04 23:09:34,33.27,330724604506,15,Urban
978,Eriktown,2016-10-16 03:23:16,14.4,825760237356,15,Urban
979,Eriktown,2016-03-05 16:06:42,39.02,2046347791162,15,Urban
980,Eriktown,2016-03-29 23:56:43,18.37,3663754220468,15,Urban
981,Eriktown,2016-06-30 00:24:21,12.2,5232819611527,15,Urban
982,Eriktown,2016-09-08 08:52:18,25.66,5374271395505,15,Urban
983,Eriktown,2016-07-20 15:09:55,33.82,2163535256309,15,Urban
984,Eriktown,2016-11-05 19:50:30,28.69,416616855901,15,Urban
985,Eriktown,2016-12-04 07:48:45,5.43,8529417231590,15,Urban
986,Eriktown,2016-03-22 22:54:12,35.16,5339773326396,15,Urban
987,Eriktown,2016-11-10 08:31:17,39.15,4715353076775,15,Urban
988,Eriktown,2016-10-01 16:31:42,14.5,5347678591955,15,Urban
989,Eriktown,2016-09-06 07:01:34,41.11,8990582387342,15,Urban
990,Kellershire,2016-05-05 08:07:56,26.5,6984237224818,51,Urban
991,Kellershire,2016-11-02 16:34:41,15.29,7136970429336,51,Urban
992,Kellershire,2016-11-08 04:54:06,6.21,9858075633262,51,Urban
993,Kellershire,2016-11-09 16:14:43,11.52,6538331317084,51,Urban
994,Kellershire,2016-06-25 06:44:32,26.28,9320172930167,51,Urban
995,Kellershire,2016-11-26 22:37:22,42.37,9958906449731,51,Urban
996,Kellershire,2016-09-25 09:29:08,42.9,9953947964786,51,Urban
997,Kellershire,2016-03-13 00:52:20,10.91,1080228253975,51,Urban
998,Kellershire,2016-08-09 08:37:55,4.56,3426904667687,51,Urban
999,Kellershire,2016-01-12 06:57:04,35.44,5619368564571,51,Urban
1000,Kellershire,2016-08-06 10:39:37,32.55,6350512870856,51,Urban
1001,Kellershire,2016-02-14 12:29:12,17.36,6046910588317,51,Urban
1002,Kellershire,2016-07-22 00:14:33,26.08,9997901376574,51,Urban
1003,Kellershire,2016-04-02 12:01:40,22.22,4842323157919,51,Urban
1004,Kellershire,2016-03-09 01:06:52,9.0,9197603993608,51,Urban
1005,Kellershire,2016-06-15 01:32:19,43.76,5649647055667,51,Urban
1006,Kellershire,2016-07-27 23:00:25,43.87,4038581497311,51,Urban
1007,Kellershire,2016-05-26 02:37:52,20.39,1880098130006,51,Urban
1008,Kellershire,2016-11-20 16:46:09,22.01,4367913867547,51,Urban
1009,Alyssaberg,2016-05-28 09:20:29,35.61,7474701747862,67,Urban
1010,Alyssaberg,2016-04-29 20:53:30,19.77,44295036528,67,Urban
1011,Alyssaberg,2016-01-17 07:11:21,21.03,3138020890244,67,Urban
1012,Alyssaberg,2016-05-09 01:35:14,17.56,2796711976151,67,Urban
1013,Alyssaberg,2016-02-07 05:19:26,23.44,2983583783981,67,Urban
1014,Alyssaberg,2016-07-20 22:47:27,8.73,2796624267728,67,Urban
1015,Alyssaberg,2016-11-25 17:30:59,25.27,2037593736588,67,Urban
1016,Alyssaberg,2016-09-09 14:29:01,25.85,1039138299689,67,Urban
1017,Alyssaberg,2016-05-27 05:36:01,21.59,6752854351121,67,Urban
1018,Alyssaberg,2016-07-07 01:18:48,7.18,622281532485,67,Urban
1019,Alyssaberg,2016-10-28 00:13:05,40.47,7114653428807,67,Urban
1020,Alyssaberg,2016-07-21 13:43:26,18.02,5824050806642,67,Urban
1021,Alyssaberg,2016-12-02 10:56:42,37.05,3627723916356,67,Urban
1022,Alyssaberg,2016-08-05 08:42:20,13.16,5656075250168,67,Urban
1023,Alyssaberg,2016-10-06 19:07:23,21.13,1130515431712,67,Urban
1024,Alyssaberg,2016-05-08 02:43:48,28.34,7242043350787,67,Urban
1025,Alyssaberg,2016-02-12 18:57:35,22.64,4887528709778,67,Urban
1026,Alyssaberg,2016-07-19 21:09:19,27.76,8760597286776,67,Urban
1027,Alyssaberg,2016-08-29 10:28:14,13.72,139944531612,67,Urban
1028,Alyssaberg,2016-07-01 15:29:08,36.0,1283730954082,67,Urban
1029,Alyssaberg,2016-06-08 22:23:56,4.85,6743206927163,67,Urban
1030,Alyssaberg,2016-02-19 05:20:19,8.59,403450340403,67,Urban
1031,Alyssaberg,2016-08-27 06:36:52,11.38,2204837124818,67,Urban
1032,Alyssaberg,2016-05-27 16:42:25,4.94,3705415349696,67,Urban
1033,Alyssaberg,2016-09-05 04:28:57,24.74,1702311642823,67,Urban
1034,Alyssaberg,2016-01-08 18:50:12,17.03,1841736403845,67,Urban
1035,Lake Jennaton,2016-06-05 12:00:48,25.56,9576410708436,65,Urban
1036,Lake Jennaton,2016-06-12 21:55:26,15.68,6360386076803,65,Urban
1037,Lake Jennaton,2016-05-21 13:23:13,35.1,2651836106343,65,Urban
1038,Lake Jennaton,2016-12-02 20:30:58,7.37,4330065632813,65,Urban
1039,Lake Jennaton,2016-10-17 09:44:57,16.98,8336566298936,65,Urban
1040,Lake Jennaton,2016-04-17 02:48:46,30.98,4134453537083,65,Urban
1041,Lake Jennaton,2016-09-22 13:51:33,21.59,6626084609393,65,Urban
1042,Lake Jennaton,2016-01-20 19:07:31,19.67,7668187502057,65,Urban
1043,Lake Jennaton,2016-07-21 01:45:14,39.53,2728378778106,65,Urban
1044,Lake Jennaton,2016-01-03 10:08:06,20.39,9777733700699,65,Urban
1045,Lake Jennaton,2016-10-29 12:16:00,42.63,1955422791458,65,Urban
1046,Lake Jennaton,2016-01-31 16:46:06,43.01,5879910650040,65,Urban
1047,Lake Jennaton,2016-03-29 19:40:26,12.34,472972528453,65,Urban
1048,Lake Jennaton,2016-03-16 07:06:53,16.98,1180616513497,65,Urban
1049,Lake Jennaton,2016-05-10 12:33:44,40.26,4792723345570,65,Urban
1050,Lake Jennaton,2016-07-24 03:38:35,28.22,7020207479891,65,Urban
1051,Lake Jennaton,2016-01-18 08:02:42,15.86,2263399293141,65,Urban
1052,Lake Jennaton,2016-08-01 21:47:51,30.09,5953318965521,65,Urban
1053,Lake Jennaton,2016-11-10 02:12:49,41.72,9531279483368,65,Urban
1054,Lake Jennaton,2016-06-25 16:32:08,10.95,7330490897419,65,Urban
1055,Lake Jennaton,2016-10-17 16:52:12,10.67,1341005417936,65,Urban
1056,Lake Jennaton,2016-05-23 02:41:41,42.97,956432297054,65,Urban
1057,Lake Jennaton,2016-10-07 19:44:40,40.49,4655525490308,65,Urban
1058,Lake Jennaton,2016-05-05 08:14:52,15.81,3507008623912,65,Urban
1059,Lake Jennaton,2016-09-03 07:14:23,8.89,6023947302499,65,Urban
1060,West Brandy,2016-04-12 00:51:21,34.59,9597060126975,12,Urban
1061,West Brandy,2016-08-19 03:53:38,17.72,1904212005602,12,Urban
1062,West Brandy,2016-10-04 21:18:38,20.62,1064604032088,12,Urban
1063,West Brandy,2016-06-16 10:11:35,13.25,1348406500045,12,Urban
1064,West Brandy,2016-02-03 20:21:04,35.59,6779328101907,12,Urban
1065,West Brandy,2016-06-22 20:17:39,26.96,9894677747082,12,Urban
1066,West Brandy,2016-10-19 14:01:01,27.77,9200104175364,12,Urban
1067,West Brandy,2016-06-02 16:31:26,6.82,6187119773231,12,Urban
1068,West Brandy,2016-07-05 04:36:24,13.56,7146043518843,12,Urban
1069,West Brandy,2016-11-10 17:40:44,10.13,6874797226851,12,Urban
1070,West Brandy,2016-01-18 08:05:44,40.96,3840672140850,12,Urban
1071,West Brandy,2016-06-08 20:12:21,38.93,3007405132524,12,Urban
1072,West Brandy,2016-10-31 13:28:32,24.86,379927731381,12,Urban
1073,West Brandy,2016-01-14 21:11:25,31.44,6181673578158,12,Urban
1074,West Brandy,2016-08-05 20:15:20,12.85,1820300455374,12,Urban
1075,West Brandy,2016-09-13 16:54:22,18.61,4952084440462,12,Urban
1076,West Brandy,2016-05-23 05:39:01,34.32,7929679917064,12,Urban
1077,West Brandy,2016-07-30 12:54:56,19.27,124887703769,12,Urban
1078,West Brandy,2016-03-21 18:34:41,40.82,4545283465673,12,Urban
1079,West Brandy,2016-03-17 16:32:38,44.12,4153058741114,12,Urban
1080,West Brandy,2016-04-10 19:17:29,6.56,7227876465099,12,Urban
1081,West Brandy,2016-06-08 13:27:29,5.85,5635588253057,12,Urban
1082,West Brandy,2016-10-26 03:25:50,12.71,5088815531426,12,Urban
1083,West Brandy,2016-12-05 00:26:43,24.12,6709372314350,12,Urban
1084,West Brandy,2016-04-24 13:40:20,22.57,2513509744071,12,Urban
1085,West Brandy,2016-10-18 09:21:08,36.16,1531575658123,12,Urban
1086,West Brandy,2016-01-04 23:48:30,7.01,8676890827915,12,Urban
1087,West Brandy,2016-06-30 22:47:19,25.68,4224290693513,12,Urban
1088,West Brandy,2016-01-24 03:55:23,32.4,157087758710,12,Urban
1089,West Brandy,2016-03-23 07:35:25,38.48,1506716802765,12,Urban
1090,West Oscar,2016-10-05 22:23:02,32.64,7916984508100,11,Urban
1091,West Oscar,2016-11-26 13:24:34,44.48,8256626498055,11,Urban
1092,West Oscar,2016-07-20 23:09:53,13.62,3418054971844,11,Urban
1093,West Oscar,2016-09-22 23:20:26,23.34,9218804614069,11,Urban
1094,West Oscar,2016-05-27 00:31:44,11.18,2381359390928,11,Urban
1095,West Oscar,2016-01-18 23:15:35,23.67,9041743240682,11,Urban
1096,West Oscar,2016-08-19 15:24:05,26.3,1574023098478,11,Urban
1097,West Oscar,2016-08-16 03:32:57,9.08,3869784242764,11,Urban
1098,West Oscar,2016-05-27 18:18:32,11.4,5323060382479,11,Urban
1099,West Oscar,2016-06-28 02:11:17,25.68,616092585143,11,Urban
1100,West Oscar,2016-02-14 14:25:42,20.63,4864021431832,11,Urban
1101,West Oscar,2016-06-24 16:45:21,12.61,5142188149920,11,Urban
